"","Province.State","SNo","ObservationDate","Country.Region","Last.Update","Confirmed","Deaths","Recovered","lat","lng"
"978","Heilongjiang",1427,"02/14/2020","China","2020-02-14T13:23:07",419,11,47,47.1216,128.7382
"979","Heilongjiang",12473,"04/06/2020","China","4/6/20 9:37",524,13,469,47.1216,128.7382
"980","Heilongjiang",780,"02/05/2020","China","2020-02-05T12:13:04",190,2,7,47.1216,128.7382
"981","Heilongjiang",2299,"02/25/2020","China","2020-02-25T15:23:04",480,12,243,47.1216,128.7382
"982","Heilongjiang",11835,"04/04/2020","China","4/4/20 9:38",491,13,469,47.1216,128.7382
"983","Heilongjiang",1136,"02/10/2020","China","2020-02-10T07:33:05",331,7,30,47.1216,128.7382
"984","Heilongjiang",10263,"03/30/2020","China","3/8/20 5:31",484,13,469,47.1216,128.7382
"985","Heilongjiang",12153,"04/05/2020","China","2020-04-05 23:13:44",504,13,469,47.1216,128.7382
"986","Heilongjiang",1064,"02/09/2020","China","2020-02-09T08:43:05",307,6,14,47.1216,128.7382
"987","Heilongjiang",1955,"02/21/2020","China","2020-02-21T11:43:01",479,12,175,47.1216,128.7382
"988","Heilongjiang",9951,"03/29/2020","China","3/8/20 5:31",484,13,469,47.1216,128.7382
"989","Heilongjiang",6194,"03/17/2020","China","2020-03-17T01:33:02",482,13,456,47.1216,128.7382
"990","Heilongjiang",512,"02/01/2020","China","2/1/2020 10:33",80,2,2,47.1216,128.7382
"991","Heilongjiang",992,"02/08/2020","China","2020-02-08T04:03:09",295,5,13,47.1216,128.7382
"992","Heilongjiang",10889,"04/01/2020","China","2020-04-01 22:04:58",484,13,469,47.1216,128.7382
"993","Heilongjiang",13433,"04/09/2020","China","2020-04-09 23:09:19",609,13,470,47.1216,128.7382
"994","Heilongjiang",2039,"02/22/2020","China","2020-02-22T11:13:13",479,12,204,47.1216,128.7382
"995","Henan",1869,"02/20/2020","China","2020-02-20T13:53:06",1265,19,637,34.2904,113.3824
"996","Henan",769,"02/05/2020","China","2020-02-05T15:03:02",764,2,47,34.2904,113.3824
"997","Henan",6177,"03/17/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"998","Henan",134,"01/25/2020","China","1/25/20 17:00",32,0,0,34.2904,113.3824
"999","Henan",1945,"02/21/2020","China","2020-02-21T13:43:02",1267,19,736,34.2904,113.3824
"1000","Henan",15996,"04/17/2020","China","2020-04-17 23:38:48",1276,22,1254,34.2904,113.3824
"1001","Henan",2484,"02/27/2020","China","2020-02-27T15:03:11",1272,20,1068,34.2904,113.3824
"1002","Henan",1344,"02/13/2020","China","2020-02-13T14:53:02",1169,10,296,34.2904,113.3824
"1003","Henan",6455,"03/18/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1004","Henan",13114,"04/08/2020","China","2020-04-08 22:59:00",1276,22,1252,34.2904,113.3824
"1005","Henan",983,"02/08/2020","China","2020-02-08T14:13:12",981,4,116,34.2904,113.3824
"1006","Henan",435,"01/31/2020","China","1/31/2020 23:59",352,2,3,34.2904,113.3824
"1007","Henan",12794,"04/07/2020","China","2020-04-07 23:11:31",1276,22,1252,34.2904,113.3824
"1008","Henan",564,"02/02/2020","China","2020-02-02T18:03:05",493,2,10,34.2904,113.3824
"1009","Henan",5642,"03/15/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1010","Henan",15036,"04/14/2020","China","2020-04-14 23:41:11",1276,22,1254,34.2904,113.3824
"1011","Henan",14076,"04/11/2020","China","2020-04-11 22:52:46",1276,22,1252,34.2904,113.3824
"1012","Henan",631,"02/03/2020","China","2020-02-03T17:11:34",566,2,16,34.2904,113.3824
"1013","Henan",1127,"02/10/2020","China","2020-02-10T13:53:02",1073,6,191,34.2904,113.3824
"1014","Henan",173,"01/26/2020","China","1/26/20 16:00",83,1,0,34.2904,113.3824
"1015","Henan",911,"02/07/2020","China","2020-02-07T14:03:12",914,3,86,34.2904,113.3824
"1016","Henan",14716,"04/13/2020","China","2020-04-13 23:15:42",1276,22,1253,34.2904,113.3824
"1017","Henan",497,"02/01/2020","China","2/1/2020 1:52",422,2,3,34.2904,113.3824
"1018","Henan",1418,"02/14/2020","China","2020-02-14T12:53:02",1184,11,357,34.2904,113.3824
"1019","Henan",5393,"03/14/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1020","Henan",1643,"02/17/2020","China","2020-02-17T14:53:02",1246,16,509,34.2904,113.3824
"1021","Henan",271,"01/28/2020","China","1/28/20 23:00",168,1,0,34.2904,113.3824
"1022","Henan",4944,"03/12/2020","China","2020-03-11T08:13:09",1273,22,1249,34.2904,113.3824
"1023","Henan",14396,"04/12/2020","China","2020-04-12 23:25:00",1276,22,1253,34.2904,113.3824
"1024","Henan",3090,"03/03/2020","China","2020-03-03T09:43:02",1272,22,1231,34.2904,113.3824
"1025","Henan",840,"02/06/2020","China","2020-02-06T11:23:14",851,2,56,34.2904,113.3824
"1026","Henan",50,"01/23/2020","China","1/23/20 17:00",5,0,0,34.2904,113.3824
"1027","Henan",5903,"03/16/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1028","Henan",10264,"03/30/2020","China","3/8/20 5:31",1276,22,1251,34.2904,113.3824
"1029","Henan",5156,"03/13/2020","China","2020-03-11T08:13:09",1273,22,1249,34.2904,113.3824
"1030","Henan",11520,"04/03/2020","China","2020-04-03 22:52:45",1276,22,1251,34.2904,113.3824
"1031","Henan",3773,"03/07/2020","China","2020-03-07T11:23:10",1272,22,1244,34.2904,113.3824
"1032","Henan",4728,"03/11/2020","China","2020-03-11T08:13:09",1273,22,1249,34.2904,113.3824
"1033","Henan",98,"01/24/2020","China","1/24/20 17:00",9,0,0,34.2904,113.3824
"1034","Henan",1493,"02/15/2020","China","2020-02-15T12:13:08",1212,13,391,34.2904,113.3824
"1035","Henan",8720,"03/25/2020","China","2020-03-25 23:37:49",1274,22,1250,34.2904,113.3824
"1036","Henan",7825,"03/22/2020","China","3/8/20 5:31",1273,22,1250,34.2904,113.3824
"1037","Henan",16636,"04/19/2020","China","2020-04-19 23:49:05",1276,22,1254,34.2904,113.3824
"1038","Henan",1568,"02/16/2020","China","2020-02-16T13:53:03",1231,13,440,34.2904,113.3824
"1039","Henan",1793,"02/19/2020","China","2020-02-19T12:13:08",1262,19,573,34.2904,113.3824
"1040","Henan",12474,"04/06/2020","China","4/6/20 9:37",1276,22,1252,34.2904,113.3824
"1041","Henan",4522,"03/10/2020","China","2020-03-08T05:03:02",1272,22,1247,34.2904,113.3824
"1042","Henan",2029,"02/22/2020","China","2020-02-22T14:13:38",1270,19,830,34.2904,113.3824
"1043","Henan",9331,"03/27/2020","China","2020-03-27 23:27:48",1275,22,1250,34.2904,113.3824
"1044","Henan",220,"01/27/2020","China","1/27/20 23:59",128,1,0,34.2904,113.3824
"1045","Henan",2382,"02/26/2020","China","2020-02-26T10:33:02",1271,19,1033,34.2904,113.3824
"1046","Henan",12,"01/22/2020","China","1/22/2020 17:00",5,0,0,34.2904,113.3824
"1047","Henan",9641,"03/28/2020","China","3/8/20 5:31",1275,22,1251,34.2904,113.3824
"1048","Henan",2198,"02/24/2020","China","2020-02-24T13:23:05",1271,19,943,34.2904,113.3824
"1049","Henan",2949,"03/02/2020","China","2020-03-02T11:43:03",1272,22,1205,34.2904,113.3824
"1050","Henan",2589,"02/28/2020","China","2020-02-28T09:23:02",1272,20,1112,34.2904,113.3824
"1051","Henan",1055,"02/09/2020","China","2020-02-09T11:23:08",1033,6,153,34.2904,113.3824
"1052","Henan",6740,"03/19/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1053","Henan",2288,"02/25/2020","China","2020-02-25T12:43:02",1271,19,1002,34.2904,113.3824
"1054","Henan",2703,"02/29/2020","China","2020-02-29T12:43:05",1272,21,1170,34.2904,113.3824
"1055","Henan",8122,"03/23/2020","China","2020-03-23 23:23:20",1274,22,1250,34.2904,113.3824
"1056","Henan",16956,"04/20/2020","China","2020-04-20 23:44:50",1276,22,1254,34.2904,113.3824
"1057","Henan",2113,"02/23/2020","China","2020-02-23T10:23:02",1271,19,868,34.2904,113.3824
"1058","Henan",3998,"03/08/2020","China","2020-03-08T05:03:02",1272,22,1247,34.2904,113.3824
"1059","Henan",699,"02/04/2020","China","2020-02-04T11:53:02",675,2,27,34.2904,113.3824
"1060","Henan",3401,"03/05/2020","China","2020-03-05T01:48:26",1272,22,1239,34.2904,113.3824
"1061","Henan",7335,"03/21/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1062","Henan",9024,"03/26/2020","China","2020-03-26 23:53:24",1275,22,1250,34.2904,113.3824
"1063","Henan",15356,"04/15/2020","China","2020-04-15 23:04:26",1276,22,1254,34.2904,113.3824
"1064","Henan",1718,"02/18/2020","China","2020-02-18T14:23:02",1257,19,522,34.2904,113.3824
"1065","Henan",13434,"04/09/2020","China","2020-04-09 23:09:19",1276,22,1252,34.2904,113.3824
"1066","Henan",13755,"04/10/2020","China","2020-04-10 23:01:43",1276,22,1252,34.2904,113.3824
"1067","Henan",15676,"04/16/2020","China","2020-04-16 23:38:19",1276,22,1254,34.2904,113.3824
"1068","Henan",324,"01/29/2020","China","1/29/20 19:30",206,2,1,34.2904,113.3824
"1069","Henan",3241,"03/04/2020","China","2020-03-04T00:33:05",1272,22,1234,34.2904,113.3824
"1070","Henan",2823,"03/01/2020","China","2020-03-01T14:13:18",1272,22,1198,34.2904,113.3824
"1071","Henan",8418,"03/24/2020","China","2020-03-24 23:41:50",1274,22,1250,34.2904,113.3824
"1072","Henan",11836,"04/04/2020","China","4/4/20 9:38",1276,22,1251,34.2904,113.3824
"1073","Henan",1199,"02/11/2020","China","2020-02-11T14:03:05",1105,7,218,34.2904,113.3824
"1074","Henan",9952,"03/29/2020","China","3/8/20 5:31",1276,22,1251,34.2904,113.3824
"1075","Henan",12154,"04/05/2020","China","2020-04-05 23:13:44",1276,22,1251,34.2904,113.3824
"1076","Henan",10890,"04/01/2020","China","2020-04-01 22:04:58",1276,22,1251,34.2904,113.3824
"1077","Henan",16316,"04/18/2020","China","2020-04-18 22:40:18",1276,22,1254,34.2904,113.3824
"1078","Henan",11205,"04/02/2020","China","4/2/20 8:53",1276,22,1251,34.2904,113.3824
"1079","Henan",7032,"03/20/2020","China","2020-03-14T09:53:08",1273,22,1250,34.2904,113.3824
"1080","Henan",1271,"02/12/2020","China","2020-02-12T14:13:08",1135,8,246,34.2904,113.3824
"1081","Henan",10577,"03/31/2020","China","2020-03-31 23:49:27",1276,22,1251,34.2904,113.3824
"1082","Henan",377,"01/30/2020","China","1/30/20 16:00",278,2,2,34.2904,113.3824
"1083","Henan",3574,"03/06/2020","China","2020-03-06T12:43:03",1272,22,1244,34.2904,113.3824
"1084","Henan",4253,"03/09/2020","China","2020-03-08T05:03:02",1272,22,1247,34.2904,113.3824
"1085","Hubei",766,"02/05/2020","China","2020-02-05T23:13:12",19665,549,633,30.7378,112.2384
"1086","Hubei",14078,"04/11/2020","China","2020-04-11 22:52:46",67803,3219,64264,30.7378,112.2384
"1087","Hubei",494,"02/01/2020","China","2/1/2020 11:53",7153,249,168,30.7378,112.2384
"1088","Hubei",1716,"02/18/2020","China","2020-02-18T23:13:11",61682,1921,9128,30.7378,112.2384
"1089","Hubei",16958,"04/20/2020","China","2020-04-20 23:44:50",68128,4512,63511,30.7378,112.2384
"1090","Hubei",14398,"04/12/2020","China","2020-04-12 23:25:00",67803,3219,64281,30.7378,112.2384
"1091","Hubei",1269,"02/12/2020","China","2020-02-12T14:13:08",33366,1068,2686,30.7378,112.2384
"1092","Hubei",15998,"04/17/2020","China","2020-04-17 23:38:48",68128,4512,63487,30.7378,112.2384
"1093","Hubei",268,"01/28/2020","China","1/28/20 23:00",3554,125,80,30.7378,112.2384
"1094","Hubei",432,"01/31/2020","China","1/31/2020 23:59",5806,204,141,30.7378,112.2384
"1095","Hubei",14718,"04/13/2020","China","2020-04-13 23:15:42",67803,3221,64338,30.7378,112.2384
"1096","Hubei",15358,"04/15/2020","China","2020-04-15 23:04:26",67803,3222,64402,30.7378,112.2384
"1097","Hubei",1342,"02/13/2020","China","2020-02-13T14:13:06",48206,1310,3459,30.7378,112.2384
"1098","Hubei",6163,"03/17/2020","China","2020-03-17T11:53:10",67799,3111,56003,30.7378,112.2384
"1099","Hubei",12796,"04/07/2020","China","2020-04-07 23:11:31",67803,3212,64073,30.7378,112.2384
"1100","Hubei",1196,"02/11/2020","China","2020-02-11T23:33:02",33366,1068,2639,30.7378,112.2384
"1101","Hubei",85,"01/24/2020","China","1/24/20 17:00",549,24,31,30.7378,112.2384
"1102","Hubei",11838,"04/04/2020","China","4/4/20 9:38",67803,3207,63762,30.7378,112.2384
"1103","Hubei",320,"01/29/2020","China","1/29/20 19:30",3554,125,88,30.7378,112.2384
"1104","Hubei",2481,"02/27/2020","China","2020-02-27T12:13:14",65596,2641,23383,30.7378,112.2384
"1105","Hubei",1791,"02/19/2020","China","2020-02-19T23:23:02",62031,2029,10337,30.7378,112.2384
"1106","Hubei",13436,"04/09/2020","China","2020-04-09 23:09:19",67803,3215,64187,30.7378,112.2384
"1107","Hubei",628,"02/03/2020","China","2020-02-03T23:23:03",13522,414,386,30.7378,112.2384
"1108","Hubei",1124,"02/10/2020","China","2020-02-10T23:33:02",31728,974,2222,30.7378,112.2384
"1109","Hubei",1867,"02/20/2020","China","2020-02-20T23:43:02",62442,2144,11788,30.7378,112.2384
"1110","Hubei",13757,"04/10/2020","China","2020-04-10 23:01:43",67803,3216,64236,30.7378,112.2384
"1111","Hubei",11522,"04/03/2020","China","2020-04-03 22:52:45",67802,3203,63612,30.7378,112.2384
"1112","Hubei",4720,"03/11/2020","China","2020-03-11T10:53:02",67773,3046,49134,30.7378,112.2384
"1113","Hubei",16318,"04/18/2020","China","2020-04-18 22:40:18",68128,4512,63494,30.7378,112.2384
"1114","Hubei",15038,"04/14/2020","China","2020-04-14 23:41:11",67803,3221,64363,30.7378,112.2384
"1115","Hubei",1943,"02/21/2020","China","2020-02-21T13:03:09",62662,2144,11881,30.7378,112.2384
"1116","Hubei",14,"01/22/2020","China","1/22/2020 17:00",444,17,28,30.7378,112.2384
"1117","Hubei",126,"01/25/2020","China","1/25/20 17:00",761,40,32,30.7378,112.2384
"1118","Hubei",6723,"03/19/2020","China","2020-03-19T10:13:14",67800,3130,57682,30.7378,112.2384
"1119","Hubei",2027,"02/22/2020","China","2020-02-22T23:33:06",64084,2346,15299,30.7378,112.2384
"1120","Hubei",10892,"04/01/2020","China","2020-04-01 22:04:58",67802,3193,63326,30.7378,112.2384
"1121","Hubei",217,"01/27/2020","China","1/27/20 23:59",1423,76,45,30.7378,112.2384
"1122","Hubei",1641,"02/17/2020","China","2020-02-17T23:13:06",59989,1789,7862,30.7378,112.2384
"1123","Hubei",908,"02/07/2020","China","2020-02-07T23:43:02",24953,699,1115,30.7378,112.2384
"1124","Hubei",2380,"02/26/2020","China","2020-02-26T14:13:10",65187,2615,20969,30.7378,112.2384
"1125","Hubei",696,"02/04/2020","China","2020-02-04T23:43:01",16678,479,522,30.7378,112.2384
"1126","Hubei",10266,"03/30/2020","China","3/8/20 5:31",67801,3186,62889,30.7378,112.2384
"1127","Hubei",6439,"03/18/2020","China","2020-03-18T12:13:09",67800,3122,56927,30.7378,112.2384
"1128","Hubei",980,"02/08/2020","China","2020-02-08T23:33:06",27100,780,1439,30.7378,112.2384
"1129","Hubei",3993,"03/08/2020","China","2020-03-08T14:43:03",67707,2986,45235,30.7378,112.2384
"1130","Hubei",2586,"02/28/2020","China","2020-02-28T00:43:01",65914,2682,26403,30.7378,112.2384
"1131","Hubei",16638,"04/19/2020","China","2020-04-19 23:49:05",68128,4512,63507,30.7378,112.2384
"1132","Hubei",374,"01/30/2020","China","1/30/20 16:00",4903,162,90,30.7378,112.2384
"1133","Hubei",8722,"03/25/2020","China","2020-03-25 23:37:49",67801,3163,60811,30.7378,112.2384
"1134","Hubei",2286,"02/25/2020","China","2020-02-25T15:23:04",64786,2563,18971,30.7378,112.2384
"1135","Hubei",52,"01/23/2020","China","1/23/20 17:00",444,17,28,30.7378,112.2384
"1136","Hubei",5154,"03/13/2020","China","2020-03-13T11:09:03",67786,3062,51553,30.7378,112.2384
"1137","Hubei",3236,"03/04/2020","China","2020-03-04T12:53:03",67332,2871,38557,30.7378,112.2384
"1138","Hubei",2111,"02/23/2020","China","2020-02-23T11:33:03",64084,2346,15343,30.7378,112.2384
"1139","Hubei",7314,"03/21/2020","China","2020-03-21T10:13:08",67800,3139,58946,30.7378,112.2384
"1140","Hubei",13116,"04/08/2020","China","2020-04-08 22:59:00",67803,3213,64142,30.7378,112.2384
"1141","Hubei",1052,"02/09/2020","China","2020-02-09T23:33:02",29631,871,1795,30.7378,112.2384
"1142","Hubei",1491,"02/15/2020","China","2020-02-15T23:13:05",56249,1596,5623,30.7378,112.2384
"1143","Hubei",561,"02/02/2020","China","2020-02-02T23:43:02",11177,350,295,30.7378,112.2384
"1144","Hubei",837,"02/06/2020","China","2020-02-06T23:23:02",22112,618,817,30.7378,112.2384
"1145","Hubei",7015,"03/20/2020","China","2020-03-20T07:43:02",67800,3133,58382,30.7378,112.2384
"1146","Hubei",4248,"03/09/2020","China","2020-03-09T14:33:03",67743,3008,46488,30.7378,112.2384
"1147","Hubei",12156,"04/05/2020","China","2020-04-05 23:13:44",67803,3210,63945,30.7378,112.2384
"1148","Hubei",3768,"03/07/2020","China","2020-03-07T11:13:04",67666,2959,43500,30.7378,112.2384
"1149","Hubei",5633,"03/15/2020","China","2020-03-15T18:20:18",67794,3085,54288,30.7378,112.2384
"1150","Hubei",1416,"02/14/2020","China","2020-02-14T23:33:02",54406,1457,4774,30.7378,112.2384
"1151","Hubei",2700,"02/29/2020","China","2020-02-29T12:13:10",66337,2727,28993,30.7378,112.2384
"1152","Hubei",2196,"02/24/2020","China","2020-02-24T11:13:09",64287,2495,16748,30.7378,112.2384
"1153","Hubei",11207,"04/02/2020","China","4/2/20 8:53",67802,3199,63471,30.7378,112.2384
"1154","Hubei",7827,"03/22/2020","China","3/8/20 5:31",67800,3144,59433,30.7378,112.2384
"1155","Hubei",8420,"03/24/2020","China","2020-03-24 23:41:50",67801,3160,60324,30.7378,112.2384
"1156","Hubei",2944,"03/02/2020","China","2020-03-02T15:03:23",67103,2803,33934,30.7378,112.2384
"1157","Hubei",2819,"03/01/2020","China","2020-03-01T10:13:19",66907,2761,31536,30.7378,112.2384
"1158","Hubei",12476,"04/06/2020","China","4/6/20 9:37",67803,3212,64014,30.7378,112.2384
"1159","Hubei",3569,"03/06/2020","China","2020-03-06T14:23:04",67592,2931,42033,30.7378,112.2384
"1160","Hubei",3085,"03/03/2020","China","2020-03-03T11:43:02",67217,2835,36208,30.7378,112.2384
"1161","Hubei",9643,"03/28/2020","China","3/8/20 5:31",67801,3177,62098,30.7378,112.2384
"1162","Hubei",10579,"03/31/2020","China","2020-03-31 23:49:27",67801,3187,63153,30.7378,112.2384
"1163","Hubei",9954,"03/29/2020","China","3/8/20 5:31",67801,3182,62570,30.7378,112.2384
"1164","Hubei",5384,"03/14/2020","China","2020-03-14T10:13:09",67790,3075,52960,30.7378,112.2384
"1165","Hubei",9026,"03/26/2020","China","2020-03-26 23:53:24",67801,3169,61201,30.7378,112.2384
"1166","Hubei",4514,"03/10/2020","China","2020-03-10T15:13:05",67760,3024,47743,30.7378,112.2384
"1167","Hubei",3396,"03/05/2020","China","2020-03-05T14:53:03",67466,2902,40592,30.7378,112.2384
"1168","Hubei",1566,"02/16/2020","China","2020-02-16T23:53:01",58182,1696,6639,30.7378,112.2384
"1169","Hubei",4936,"03/12/2020","China","2020-03-12T09:53:06",67781,3056,50318,30.7378,112.2384
"1170","Hubei",170,"01/26/2020","China","1/26/20 16:00",1058,52,42,30.7378,112.2384
"1171","Hubei",8124,"03/23/2020","China","2020-03-23 23:23:20",67800,3153,59882,30.7378,112.2384
"1172","Hubei",5891,"03/16/2020","China","2020-03-16T14:38:45",67798,3099,55142,30.7378,112.2384
"1173","Hubei",9333,"03/27/2020","China","2020-03-27 23:27:48",67801,3174,61732,30.7378,112.2384
"1174","Hubei",15678,"04/16/2020","China","2020-04-16 23:38:19",67803,3222,64435,30.7378,112.2384
"1175","Hunan",14079,"04/11/2020","China","2020-04-11 22:52:46",1019,4,1014,27.6253,111.8569
"1176","Hunan",5908,"03/16/2020","China","2020-03-14T08:33:03",1018,4,1014,27.6253,111.8569
"1177","Hunan",222,"01/27/2020","China","1/27/20 23:59",100,0,0,27.6253,111.8569
"1178","Hunan",272,"01/28/2020","China","1/28/20 23:00",143,0,0,27.6253,111.8569
"1179","Hunan",13437,"04/09/2020","China","2020-04-09 23:09:19",1019,4,1014,27.6253,111.8569
"1180","Hunan",175,"01/26/2020","China","1/26/20 16:00",69,0,0,27.6253,111.8569
"1181","Hunan",1200,"02/11/2020","China","2020-02-11T12:53:02",912,1,247,27.6253,111.8569
"1182","Hunan",14719,"04/13/2020","China","2020-04-13 23:15:42",1019,4,1014,27.6253,111.8569
"1183","Hunan",13117,"04/08/2020","China","2020-04-08 22:59:00",1019,4,1014,27.6253,111.8569
"1184","Hunan",1420,"02/14/2020","China","2020-02-14T09:23:04",988,2,364,27.6253,111.8569
"1185","Hunan",1346,"02/13/2020","China","2020-02-13T11:53:02",968,2,339,27.6253,111.8569
"1186","Hunan",16319,"04/18/2020","China","2020-04-18 22:40:18",1019,4,1015,27.6253,111.8569
"1187","Hunan",9027,"03/26/2020","China","2020-03-26 23:53:24",1018,4,1014,27.6253,111.8569
"1188","Hunan",12797,"04/07/2020","China","2020-04-07 23:11:31",1019,4,1014,27.6253,111.8569
"1189","Hunan",8723,"03/25/2020","China","2020-03-25 23:37:49",1018,4,1014,27.6253,111.8569
"1190","Hunan",323,"01/29/2020","China","1/29/20 19:30",221,0,0,27.6253,111.8569
"1191","Hunan",1128,"02/10/2020","China","2020-02-10T13:53:02",879,1,208,27.6253,111.8569
"1192","Hunan",7038,"03/20/2020","China","2020-03-14T08:33:03",1018,4,1014,27.6253,111.8569
"1193","Hunan",5158,"03/13/2020","China","2020-03-13T11:09:03",1018,4,1005,27.6253,111.8569
"1194","Hunan",15999,"04/17/2020","China","2020-04-17 23:38:48",1019,4,1014,27.6253,111.8569
"1195","Hunan",15,"01/22/2020","China","1/22/2020 17:00",4,0,0,27.6253,111.8569
